Costa Rica, 1006301000,- - Grano tamaño medio fraccionado en uno de sus extremos, con rango de contenido de grasa de 0.60% a 0.75% destinado al proceso de insuflado y envasado en sacos de 50 kg, debidamente identificados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23803.109,
Costa Rica, 1006309000,- - Otros,0,0,22500,11750,0,17348,0,0,0,0,0,0,0,3795.49,0,0,101.02,0,37362.672,0,0,0,0,
Costa Rica, 1006400000,- Arroz partido,0,0,149982,86980,35740,13925,256238.27,31846.5,57747.898,167414.66,257509.77,38880,0,0,0,108968.08,683096.69,1003581.7,483966.38,1114674.3,1548600.5,1112302,1478580.3,
Costa Rica, 1007100000,- Para siembra,0,0,0,0,0,0,2524.3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Costa Rica, 1007900000,- Los demás,0,0,0,0,0,0,0,0,0,5156.1001,0,0,0,0,5660.48,0,0,0,0,0,0,0,0,
Costa Rica, 1008500000,- Quinua (quinoa) (Chenopodium quinoa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.18,
Panama, 1002900000,- Los demás,0,0,0,0,0,0,0,19490.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Panama, 1005100000,- Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.049999,0,0,0,
Panama, 1005901000,- - Maíz tipo "pop" (Zea mays everta),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Panama, 1005902000,- - Maíz amarillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324411.91,0,0,0,0,0,0,0,0,
Panama, 1005903000,- - Maíz blanco,0,0,0,0,0,0,43750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.639999,
Panama, 1006309000,- - Otros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,
Panama, 1006400000,- Arroz partido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5560,0,0,0,0,0,0,0,
Panama, 1007100000,- Para siembra,7036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Panama, 1008900000,- Los demás cereales,0,0,0,0,0,0,0,2476.8799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Republica Dominicana, 1001110000,- - Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.060001,0,0,0,0,0,0,0,0,
Republica Dominicana, 1006309000,- - Otros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38900,0,0,0,0,0,
Jamaica, 1006109000,- - Otros,0,0,0,0,0,0,0,0,0,0,0,24086.061,0,0,0,0,0,0,0,0,0,0,0,
Islas Virgenes De E.U.A., 1005902000,- - Maíz amarillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,
Puerto Rico, 1005909000,- - Otros,0,0,0,0,0,0,60.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Puerto Rico, 1006109000,- - Otros,0,0,0,0,0,0,0,23.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Colombia, 1005100000,- Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109460.24,406802.94,856.19,38207.172,99499.391,332328.44,189981.44,209.92999,
Colombia, 1006101000,- - Para siembra,141,0,0,0,0,0,0,0,0,0,0,65.720001,0,0,0,0,0,240.60001,0,0,0,0,160.14999,
Ecuador, 1005100000,- Para siembra,0,0,0,0,0,0,0,0,0,0,65.720001,0,0,0,0,0,0,0,0,0,0,0,0,
Ecuador, 1008500000,- Quinua (quinoa) (Chenopodium quinoa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3400002,0,0,
Venezuela, 1005100000,- Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,75.300003,256.79999,0,0,0,0,0,0,0,0,0,
Venezuela, 1007100000,- Para siembra,0,0,0,0,0,0,0,228.5,0,0,0,0,75.300003,0,0,0,0,0,0,0,0,0,0,
Venezuela, 1008900000,- Los demás cereales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730.4,0,0,0,0,0,0,0,
Brasil, 1005100000,- Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,0,789.65997,189.88,64039.309,323.29999,265.97,148.72,1324.8,78.620003,129230.5,44889.469,
